Ciqual AGB,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
9520,produits céréaliers,farines et pâtes à tarte,Farine de riz,Rice flour,0.5194314800000001,2.4768996,3.8942572e-08,0.19825867,0.009653905,1.9970849e-07,8.1480096e-07,6.7785305e-10,0.030375176,0.00030086309,0.025189457,0.12322836,71.392971,75.831749,17.020362,15.876456,6.7819542e-06
9540,produits céréaliers,farines et pâtes à tarte,Farine de sarrasin,Buckwheat flour,0.14465931,1.2113384,1.8701974e-08,0.22014705,0.0041366325,9.0145706e-08,1.3819511e-08,1.7994825e-09,0.011799332,0.0003226306,0.0097462729,0.05089257,8.556435,129.42054,0.58698891,12.49874,4.7422105e-06
9533,produits céréaliers,farines et pâtes à tarte,Farine de seigle T130,"Rye flour, type 130",0.10687278,0.71571153,1.4827159e-08,0.19340104,0.0033048097,6.7228885e-08,3.7545287e-08,5.2282142e-10,0.007409246,0.00016237541,0.01237272,0.029821486,10.7896544,29.677313,0.17392719,11.384096,5.1614097e-06
9530,produits céréaliers,farines et pâtes à tarte,Farine de seigle T170,"Rye flour, type 170",0.10687278,0.71571153,1.4827159e-08,0.19340104,0.0033048097,6.7228885e-08,3.7545287e-08,5.2282142e-10,0.007409246,0.00016237541,0.01237272,0.029821486,10.7896544,29.677313,0.17392719,11.384096,5.1614097e-06
9532,produits céréaliers,farines et pâtes à tarte,Farine de seigle T85,"Rye flour, type 85",0.10687278,0.71571153,1.4827159e-08,0.19340104,0.0033048097,6.7228885e-08,3.7545287e-08,5.2282142e-10,0.007409246,0.00016237541,0.01237272,0.029821486,10.7896544,29.677313,0.17392719,11.384096,5.1614097e-06
20900,produits céréaliers,farines et pâtes à tarte,Farine de soja,Soya flour,0.1448868,1.3781435,1.9318508e-08,0.19466498,0.0054385742,5.7633578e-08,1.7046398e-08,1.0644714e-09,0.0061000601,0.00025163378,0.0091642588,0.021331067,44.866428,179.76473,0.21537465,12.456892,4.7572787e-06
9480,produits céréaliers,farines et pâtes à tarte,Farine d'épeautre (grand épeautre),Spelt flour,0.14465931,1.2113384,1.8701974e-08,0.22014705,0.0041366325,9.0145706e-08,1.3819511e-08,1.7994825e-09,0.011799332,0.0003226306,0.0097462729,0.05089257,8.556435,129.42054,0.58698891,12.49874,4.7422105e-06
9550,produits céréaliers,farines et pâtes à tarte,Farine d'orge,Barley flour,0.13904137,0.77800876,2.2869449e-08,0.20495457,0.0029951811,9.7690812e-08,4.5008683e-08,4.9321025e-10,0.012000813,0.00016171936,0.012848357,0.048651683,13.4251967,98.340551,1.2203401,11.65654,4.8159668e-06
9311,produits céréaliers,farines et pâtes à tarte,Flocon d'avoine,Oatmeal flakes,0.26068974,1.2160142,2.2287683e-08,0.1960093,0.0046850705,1.3282541e-07,1.4098973e-08,9.9927959e-10,0.016276152,0.00084734216,0.063354203,0.067797615,12.5457526,214.11512,0.63411702,12.922934,5.3692206e-06
51550,produits céréaliers,farines et pâtes à tarte,"Khatfa feuille de brick, préemballée","Khatfa (phyllo or filo pastry), prepacked",0.15731796,1.2362957,2.9227517e-08,1.1542307,0.0037434042,6.3994735e-08,1.7021542e-08,7.5687595e-10,0.007080444,0.00020105769,0.0041084095,0.025248071,8.318937,40.45908,0.45190654,37.629311,8.8945418e-06
37001,produits céréaliers,farines et pâtes à tarte,Pâte à pizza crue,"Pizza base, raw",0.1956759,1.3973218,3.2868333e-08,1.1709379,0.0045725145,8.9084336e-08,2.5953898e-08,1.0638843e-09,0.010718141,0.00024448103,0.0061013782,0.040958252,13.9446673,82.150131,1.3868717,39.240956,9.8961358e-06
96778,produits céréaliers,farines et pâtes à tarte,Pâte à pizza cuite,"Pizza base, cooked",0.1956759,1.3973218,3.2868333e-08,1.1709379,0.0045725145,8.9084336e-08,2.5953898e-08,1.0638843e-09,0.010718141,0.00024448103,0.0061013782,0.040958252,13.9446673,82.150131,1.3868717,39.240956,9.8961358e-06
23402,produits céréaliers,farines et pâtes à tarte,"Pâte à pizza fine, crue","Thin-crust pizza shell, raw",0.1956759,1.3973218,3.2868333e-08,1.1709379,0.0045725145,8.9084336e-08,2.5953898e-08,1.0638843e-09,0.010718141,0.00024448103,0.0061013782,0.040958252,13.9446673,82.150131,1.3868717,39.240956,9.8961358e-06
23410,produits céréaliers,farines et pâtes à tarte,"Pâte brisée, crue","Short crust pastry, raw",0.38756829,3.5944304,4.5921853e-08,1.3104609,0.0078060722,2.7810967e-07,4.4143285e-08,2.0190809e-09,0.038374495,0.00035937899,0.012988996,0.16193844,40.08640699999999,170.39139,0.6996644,45.212217,1.3540017e-05
23412,produits céréaliers,farines et pâtes à tarte,"Pâte brisée, matière grasse végétale, cuite","Pastry, short crust, baked",0.38756829,3.5944304,4.5921853e-08,1.3104609,0.0078060722,2.7810967e-07,4.4143285e-08,2.0190809e-09,0.038374495,0.00035937899,0.012988996,0.16193844,40.08640699999999,170.39139,0.6996644,45.212217,1.3540017e-05
23414,produits céréaliers,farines et pâtes à tarte,"Pâte brisée, pur beurre, crue","Short crust pastry, pure butter, raw",0.38756829,3.5944304,4.5921853e-08,1.3104609,0.0078060722,2.7810967e-07,4.4143285e-08,2.0190809e-09,0.038374495,0.00035937899,0.012988996,0.16193844,40.08640699999999,170.39139,0.6996644,45.212217,1.3540017e-05
23415,produits céréaliers,farines et pâtes à tarte,"Pâte brisée, pur beurre, surgelée, crue","Short crust pastry, pure butter, frozen, raw",0.38700415,3.4874992,4.5847783e-08,1.517371,0.0076165388,2.6848724e-07,4.4391595e-08,1.9811106e-09,0.0369665,0.00036103486,0.012466767,0.15512668,38.665781,163.1507,0.68518817,49.10937,1.4978416e-05
23424,produits céréaliers,farines et pâtes à tarte,"Pâte feuilletée pur beurre, crue","Puff pastry, pure butter, raw",0.4164371,3.9288984,4.7436557e-08,1.3295458,0.0082086548,3.079034e-07,4.8918354e-08,2.0863251e-09,0.042696894,0.00036644684,0.01357878,0.18085002,43.831776,180.33821,0.71880461,45.864129,1.4026939e-05
23426,produits céréaliers,farines et pâtes à tarte,"Pâte feuilletée pur beurre, cuite","Puff pastry, pure butter, cooked",0.4164371,3.9288984,4.7436557e-08,1.3295458,0.0082086548,3.079034e-07,4.8918354e-08,2.0863251e-09,0.042696894,0.00036644684,0.01357878,0.18085002,43.831776,180.33821,0.71880461,45.864129,1.4026939e-05
23425,produits céréaliers,farines et pâtes à tarte,"Pâte feuilletée pur beurre, surgelée crue","Puff pastry, pure butter, frozen, raw",0.41459507,3.8071618,4.7295438e-08,1.5356111,0.0080013009,2.9696213e-07,4.8955293e-08,2.0453782e-09,0.041097566,0.00036778985,0.013030445,0.17320112,42.24536000000001,172.65722,0.70348114,49.732425,1.5443785e-05
23422,produits céréaliers,farines et pâtes à tarte,"Pâte feuilletée, cuite","Puff pastry, cooked",0.41251272,3.8493921,4.7746644e-08,1.3283695,0.0082172531,3.0336567e-07,4.8279184e-08,2.1008933e-09,0.042007439,0.00037617301,0.013548613,0.17785177,44.682361,178.76757,0.73626348,45.941879,1.3995091e-05
23420,produits céréaliers,farines et pâtes à tarte,"Pâte feuilletée, matière grasse végétale, crue","Puff pastry, raw",0.4164371,3.9288984,4.7436557e-08,1.3295458,0.0082086548,3.079034e-07,4.8918354e-08,2.0863251e-09,0.042696894,0.00036644684,0.01357878,0.18085002,43.831776,180.33821,0.71880461,45.864129,1.4026939e-05
23421,produits céréaliers,farines et pâtes à tarte,"Pâte feuilletée, surgelée, crue","Puff pastry, frozen, raw",0.41459507,3.8071618,4.7295438e-08,1.5356111,0.0080013009,2.9696213e-07,4.8955293e-08,2.0453782e-09,0.041097566,0.00036778985,0.013030445,0.17320112,42.24536000000001,172.65722,0.70348114,49.732425,1.5443785e-05
23445,produits céréaliers,farines et pâtes à tarte,"Pâte phyllo ou Pâte filo, crue","Phyllo or filo dough, raw",0.27590892,1.8996424,5.268373e-08,1.1998934,0.006627483,1.4257061e-07,4.4775082e-08,1.9617713e-09,0.018019019,0.00041061268,0.011597996,0.074443283,27.037524,175.95305,2.0234583,42.801798,1.1928801e-05
23444,produits céréaliers,farines et pâtes à tarte,"Pâte sablée pur beurre, crue","Shortbread dough, pure butter, raw",0.38830613,3.4560987,4.6803938e-08,1.3039408,0.008059314,2.8116152e-07,3.9179601e-08,1.9804278e-09,0.038545463,0.00038881123,0.013249445,0.16243804,41.115604,164.69427,1.0294657,45.931828,1.3797275e-05
23448,produits céréaliers,farines et pâtes à tarte,"Pâte sablée pur beurre, cuite","Shortbread dough, pure butter, cooked",0.38830613,3.4560987,4.6803938e-08,1.3039408,0.008059314,2.8116152e-07,3.9179601e-08,1.9804278e-09,0.038545463,0.00038881123,0.013249445,0.16243804,41.115604,164.69427,1.0294657,45.931828,1.3797275e-05
23446,produits céréaliers,farines et pâtes à tarte,"Pâte sablée pur beurre, surgelée, crue","Shortbread dough, pure butter, frozen, raw",0.38770933,3.3552909,4.6690823e-08,1.5111396,0.0078585707,2.71404e-07,3.9647632e-08,1.9441686e-09,0.0371299,0.00038916427,0.012715687,0.15560416,39.64942,157.70577,1.0003907,49.797127,1.5224287e-05
23440,produits céréaliers,farines et pâtes à tarte,"Pâte sablée, crue","Shortbread dough, raw",0.38830613,3.4560987,4.6803938e-08,1.3039408,0.008059314,2.8116152e-07,3.9179601e-08,1.9804278e-09,0.038545463,0.00038881123,0.013249445,0.16243804,41.115604,164.69427,1.0294657,45.931828,1.3797275e-05
23442,produits céréaliers,farines et pâtes à tarte,"Pâte sablée, cuite","Shortbread dough, cooked",0.38830613,3.4560987,4.6803938e-08,1.3039408,0.008059314,2.8116152e-07,3.9179601e-08,1.9804278e-09,0.038545463,0.00038881123,0.013249445,0.16243804,41.115604,164.69427,1.0294657,45.931828,1.3797275e-05
19688,produits céréaliers,gâteaux et pâtisseries,"Baba au rhum, préemballé","Rum baba, prepacked",0.18240118,1.1646095,1.7698942e-06,0.54381992,0.0043328452,8.5473637e-08,1.1303871e-08,5.6321667e-10,0.0082309499,0.00018107652,0.0033843465,0.030539981,8.1586053,23.983805,0.623298,25.715503,4.6008388e-05
23300,produits céréaliers,gâteaux et pâtisseries,Baklava ou Baklawa (pâtisserie orientale aux amandes et sirop),Baklava (oriental pastry with almonds and syrup),0.5319294999999999,3.0223387,1.7940777e-06,0.61132465,0.011234002,2.9430586e-07,6.5530002e-08,2.5733132e-09,0.040569156,0.00062978034,0.02132624,0.16938036,102.766532,267.30495,10.175035,35.56572,5.2637902e-05
23881,produits céréaliers,gâteaux et pâtisseries,Beignet à la confiture,Doughnut filled with jam,0.27239361,1.7764926,1.777454e-06,0.57619379,0.0058069323,1.5865282e-07,2.0826577e-08,1.392001e-09,0.020235651,0.00031327517,0.008795807,0.083052845,27.063202,86.227413,1.0401129,29.025211,4.8318858e-05
23884,produits céréaliers,gâteaux et pâtisseries,"Beignet fourré aux fruits, préemballé","Doughnut filled with fruits, prepacked",0.29576678,2.2463391,1.779255e-06,0.61483361,0.0057108675,1.7528787e-07,2.6708115e-08,1.4723484e-09,0.022888078,0.0002970146,0.0089924561,0.094885541,27.834593,106.8564,0.78868874,29.248043,4.8608638e-05
23885,produits céréaliers,gâteaux et pâtisseries,"Beignet fourré goût chocolat, préemballé","Doughnut filled with chocolate, prepacked",0.45767348,6.2428199,1.7791463e-06,0.61764714,0.012023435,1.7157592e-07,2.1321503e-08,3.0434217e-09,0.020167659,0.00079259271,0.018311719,0.080942656,27.874023,252.61923,0.85116115,37.661579,4.8852481e-05
23880,produits céréaliers,gâteaux et pâtisseries,"Beignet rond moelleux, sans fourrage, saupoudré de sucre","Doughnut, plain",0.25622419,1.7451537,1.7761479e-06,0.58149432,0.0052026664,1.403197e-07,1.7197238e-08,1.2673435e-09,0.017692458,0.00029551046,0.0081140498,0.072110769,22.432635,85.533809,0.80426358,28.384943,4.7865623e-05
23050,produits céréaliers,gâteaux et pâtisseries,Biscuit de Savoie,Savoy-style sponge cake,0.35628508,2.3049797,1.79381e-06,0.66882547,0.0078592222,2.1191804e-07,3.9131675e-08,2.3916668e-09,0.027943527,0.00052152686,0.013647864,0.11768001,53.265713,171.68161,1.2160541,33.734471,5.0376062e-05
23032,produits céréaliers,gâteaux et pâtisseries,Brownie au chocolat,Brownie (chocolate cake),0.62912734,8.3578722,5.4827276e-08,0.69865426,0.016290324,3.4204583e-07,4.3107761e-08,3.7095663e-09,0.044451778,0.00091705443,0.023789506,0.18413469,52.26082,391.62898,2.6240786,56.366129,1.5967987e-05
23030,produits céréaliers,gâteaux et pâtisseries,Bûche de Noël pâtissière,Christmas log cake,0.57393958,8.054834,1.7854517e-06,0.75146733,0.014881212,2.365525e-07,3.2408145e-08,3.7790886e-09,0.029010816,0.0009681637,0.022827991,0.11895121,39.004892,322.43395,0.91056528,43.920434,5.0372773e-05
23909,produits céréaliers,gâteaux et pâtisseries,Cake aux fruits,Fruit cake,0.32569735,3.2848224,3.1909848e-08,0.60037499,0.0072275154,2.30283e-07,3.0048618e-08,1.6095961e-09,0.029712747,0.00033433526,0.010195561,0.12314151,35.866116,122.25521,1.3001189,41.319762,9.0707391e-06
23022,produits céréaliers,gâteaux et pâtisseries,Canelé,Canelé cake,0.28591086,2.1600047,1.7765788e-06,0.59308078,0.0054241667,1.7648617e-07,2.3076881e-08,1.1798616e-09,0.022897907,0.00027697246,0.0079380701,0.094906579,25.0423731,85.8514,0.83221997,28.450557,4.8150805e-05
23531,produits céréaliers,gâteaux et pâtisseries,Charlotte aux fruits,Fruit charlotte,0.321364,2.092269,1.7817021e-06,0.70472897,0.0070644177,2.0599971e-07,3.9722208e-08,1.6728036e-09,0.027007374,0.0003209537,0.0095773815,0.11226478,40.445633,86.455969,1.2245131,32.82171,4.9335585e-05
23455,produits céréaliers,gâteaux et pâtisseries,Chou à la crème (chantilly ou pâtissière),Pastry cream puff,0.32513782,2.5800237,1.781369e-06,0.73547758,0.0060570165,2.0138341e-07,3.4485555e-08,1.5543716e-09,0.026752204,0.00031038452,0.0094873518,0.11188048,32.871108,114.77858,0.50871325,31.922491,4.8952536e-05
23456,produits céréaliers,gâteaux et pâtisseries,Chou à la crème chantilly,Chou pastry filled with whipped cream,0.32513782,2.5800237,1.781369e-06,0.73547758,0.0060570165,2.0138341e-07,3.4485555e-08,1.5543716e-09,0.026752204,0.00031038452,0.0094873518,0.11188048,32.871108,114.77858,0.50871325,31.922491,4.8952536e-05
23457,produits céréaliers,gâteaux et pâtisseries,Chou à la crème pâtissière,Chou pastry filled with custard,0.28281893,2.1909474,1.7765517e-06,0.60102899,0.0052880498,1.7001917e-07,2.6766844e-08,1.2572422e-09,0.022146035,0.0002696203,0.0078205993,0.091850415,25.906516,90.499052,0.58105771,28.114089,4.798091e-05
23301,produits céréaliers,gâteaux et pâtisseries,Corne de gazelle (pâtisserie orientale aux amandes et sirop),Gazelle horn (oriental pastry with almonds and syrup),0.53246008,2.8301538,1.7877951e-06,0.5955584,0.010882347,2.7431074e-07,5.4361708e-08,2.4078876e-09,0.038450522,0.00067293832,0.024872876,0.15981792,110.248595,292.65569,11.232089,33.938664,5.1628869e-05
23820,produits céréaliers,gâteaux et pâtisseries,"Crêpe maison, fourrée à la confiture","Crepe, filled with jam, home-made",0.17446283,1.4101453,2.0706927e-08,0.55921517,0.0039736968,1.3125454e-07,1.3164581e-08,9.1912536e-10,0.017203217,0.00020477223,0.0068374669,0.0727603,19.9009158,72.889502,0.75307024,21.555141,4.8010185e-06
23821,produits céréaliers,gâteaux et pâtisseries,"Crêpe maison, fourrée au chocolat ou à la pâte à tartiner chocolat et noisettes","Crepe, filled with chocolate or chocolate and hazelnut spread, home-made",0.17446283,1.4101453,2.0706927e-08,0.55921517,0.0039736968,1.3125454e-07,1.3164581e-08,9.1912536e-10,0.017203217,0.00020477223,0.0068374669,0.0727603,19.9009158,72.889502,0.75307024,21.555141,4.8010185e-06
23815,produits céréaliers,gâteaux et pâtisseries,"Crêpe préemballée, fourrée au sucre","Crepe filled with sugar, prepacked",0.25565769,1.8168965,1.7748939e-06,0.57429176,0.0049780742,1.4588725e-07,1.8476449e-08,1.0909352e-09,0.018450042,0.00026702235,0.0071840042,0.075466357,21.2294206,73.824719,0.80603918,27.717426,4.7628214e-05
23829,produits céréaliers,gâteaux et pâtisseries,"Crêpe préemballée, fourrée chocolat","Crepe filled with chocolate, prepacked",0.39895161,4.5331036,1.7817595e-06,0.64396064,0.0090438775,1.9882851e-07,2.9983418e-08,2.2627631e-09,0.025391073,0.00052334465,0.013655739,0.10483866,31.178413,184.42985,0.63323021,34.272128,4.8925763e-05
23830,produits céréaliers,gâteaux et pâtisseries,"Crêpe préemballée, fourrée fraise","Crepe filled with strawberries, prepacked",0.28510426,1.8159355,1.8967887e-06,0.58575201,0.0050338221,1.3723704e-07,2.9785961e-08,1.3634613e-09,0.0162471,0.00025733505,0.0070678091,0.065384946,58.69666700000001,90.245608,3.2376759,28.310429,4.7894463e-05
23799,produits céréaliers,gâteaux et pâtisseries,"Crêpe, nature, préemballée, rayon frais","Crepe, plain, prepacked, refrigerated",0.17453742,1.5021256,2.1195292e-08,0.57010264,0.0038684597,1.255572e-07,1.9324431e-08,1.0787457e-09,0.016680326,0.00019974509,0.0069248684,0.070821121,22.18349,83.783978,0.37094356,21.157671,4.5859027e-06
23800,produits céréaliers,gâteaux et pâtisseries,"Crêpe, nature, préemballée, rayon température ambiante","Crepe, plain, prepacked, room temperature",0.17453742,1.5021256,2.1195292e-08,0.57010264,0.0038684597,1.255572e-07,1.9324431e-08,1.0787457e-09,0.016680326,0.00019974509,0.0069248684,0.070821121,22.18349,83.783978,0.37094356,21.157671,4.5859027e-06
23493,produits céréaliers,gâteaux et pâtisseries,Crumble aux pommes,Apple crumble,0.28735141,2.23976,1.7800961e-06,0.60485391,0.0053566353,1.7167958e-07,2.7082695e-08,1.2288902e-09,0.022084272,0.00025077517,0.0074299395,0.091299696,25.911307,88.260686,0.94464983,28.639715,4.8596575e-05
23477,produits céréaliers,gâteaux et pâtisseries,Éclair,Eclair,0.36149847,3.9746653,1.7776382e-06,0.61293677,0.0080438073,1.7910255e-07,2.7357038e-08,1.9749448e-09,0.022607084,0.00047381395,0.011967318,0.093025848,27.58485,157.54176,0.62305313,31.885846,4.835049e-05
23008,produits céréaliers,gâteaux et pâtisseries,Entremets type Opéra,"Dessert, Opera cake type",0.51066847,5.2281558,1.7860541e-06,0.69592336,0.011485417,2.7228096e-07,4.2303168e-08,2.7516346e-09,0.036102153,0.0006534582,0.017598143,0.15076732,60.800285,235.98088,3.8581145,37.650137,5.0894376e-05
23121,produits céréaliers,gâteaux et pâtisseries,Far aux pruneaux,Breton pudding cake with prunes,0.42368408,2.210141,1.784507e-06,0.59570802,0.0064203248,1.4927504e-07,4.6513278e-08,2.0439324e-09,0.019014852,0.0004946977,0.0070433836,0.075299638,91.33215700000001,846.14992,5.5581016,32.705444,5.1722761e-05
